# arch=ppc sdk=/Developer/SDKs/MacOSX10.5.sdk cc=/usr/bin/gcc-4.0 inode64=True
F	thread_basic_info	cpu_usage	16	4
F	thread_basic_info	policy	20	4
F	thread_basic_info	run_state	24	4
F	thread_basic_info	flags	28	4
F	thread_basic_info	suspend_count	32	4
F	thread_basic_info	sleep_time	36	4
S	if_data64	struct if_data64	128	4
F	if_data64	ifi_type	0	1
F	if_data64	ifi_typelen	1	1
F	if_data64	ifi_physical	2	1
F	if_data64	ifi_addrlen	3	1
F	if_data64	ifi_hdrlen	4	1
F	if_data64	ifi_recvquota	5	1
F	if_data64	ifi_xmitquota	6	1
F	if_data64	ifi_unused1	7	1
F	if_data64	ifi_mtu	8	4
F	if_data64	ifi_metric	12	4
F	if_data64	ifi_baudrate	16	8
F	if_data64	ifi_ipackets	24	8
F	if_data64	ifi_ierrors	32	8
F	if_data64	ifi_opackets	40	8
F	if_data64	ifi_oerrors	48	8
F	if_data64	ifi_collisions	56	8
F	if_data64	ifi_ibytes	64	8
F	if_data64	ifi_obytes	72	8
F	if_data64	ifi_imcasts	80	8
F	if_data64	ifi_omcasts	88	8
F	if_data64	ifi_iqdrops	96	8
F	if_data64	ifi_noproto	104	8
F	if_data64	ifi_recvtiming	112	4
F	if_data64	ifi_xmittiming	116	4
F	if_data64	ifi_lastchange	120	8
S	if_msghdr2	struct if_msghdr2	160	4
F	if_msghdr2	ifm_msglen	0	2
F	if_msghdr2	ifm_version	2	1
F	if_msghdr2	ifm_type	3	1
F	if_msghdr2	ifm_addrs	4	4
F	if_msghdr2	ifm_flags	8	4
F	if_msghdr2	ifm_index	12	2
F	if_msghdr2	ifm_snd_len	16	4
F	if_msghdr2	ifm_snd_maxlen	20	4
F	if_msghdr2	ifm_snd_drops	24	4
F	if_msghdr2	ifm_timer	28	4
F	if_msghdr2	ifm_data	32	128
S	log2phys	struct log2phys	20	4
F	log2phys	l2p_flags	0	4
F	log2phys	l2p_contigbytes	4	8
F	log2phys	l2p_devoffset	12	8
S	if_data	struct if_data	96	4
F	if_data	ifi_type	0	1
F	if_data	ifi_typelen	1	1
F	if_data	ifi_physical	2	1
F	if_data	ifi_addrlen	3	1
F	if_data	ifi_hdrlen	4	1
F	if_data	ifi_recvquota	5	1
F	if_data	ifi_xmitquota	6	1
F	if_data	ifi_unused1	7	1
F	if_data	ifi_mtu	8	4
F	if_data	ifi_metric	12	4
F	if_data	ifi_baudrate	16	4
F	if_data	ifi_ipackets	20	4
F	if_data	ifi_ierrors	24	4
F	if_data	ifi_opackets	28	4
F	if_data	ifi_oerrors	32	4
F	if_data	ifi_collisions	36	4
F	if_data	ifi_ibytes	40	4
F	if_data	ifi_obytes	44	4
F	if_data	ifi_imcasts	48	4
F	if_data	ifi_omcasts	52	4
F	if_data	ifi_iqdrops	56	4
F	if_data	ifi_noproto	60	4
F	if_data	ifi_recvtiming	64	4
F	if_data	ifi_xmittiming	68	4
F	if_data	ifi_lastchange	72	8
F	if_data	ifi_unused2	80	4
F	if_data	ifi_hwassist	84	4
F	if_data	ifi_reserved1	88	4
F	if_data	ifi_reserved2	92	4
S	bpf_hdr	struct bpf_hdr	20	4
F	bpf_hdr	bh_tstamp	0	8
F	bpf_hdr	bh_caplen	8	4
F	bpf_hdr	bh_datalen	12	4
F	bpf_hdr	bh_hdrlen	16	2
S	malloc_zone_t	malloc_zone_t	56	4
S	pthread_attr_t	pthread_attr_t	40	4
F	pthread_attr_t	__sig	0	4
F	pthread_attr_t	__opaque	4	36
C	INT_MIN	-2147483648
C	INT_MAX	2147483647
C	SIG_DFL	0
C	SIG_IGN	1
C	SIG_ERR	-1
C	DT_UNKNOWN	0
C	DT_FIFO	1
C	DT_CHR	2
C	DT_DIR	4
C	DT_BLK	6
C	DT_REG	8
C	DT_LNK	10
C	DT_SOCK	12
C	FD_CLOEXEC	1
C	USRQUOTA	0
C	GRPQUOTA	1
C	SIGIOT	6
C	S_ISUID	2048
C	S_ISGID	1024
C	S_ISVTX	512
C	IF_NAMESIZE	16
C	IFNAMSIZ	16
C	LOG_EMERG	0
C	LOG_ALERT	1
C	LOG_CRIT	2
C	LOG_ERR	3
C	LOG_WARNING	4
C	LOG_NOTICE	5
C	LOG_INFO	6
C	LOG_DEBUG	7
C	LOG_KERN	0
C	LOG_USER	8
C	LOG_MAIL	16
C	LOG_DAEMON	24
C	LOG_AUTH	32
C	LOG_SYSLOG	40
C	LOG_LPR	48
C	LOG_NEWS	56
C	LOG_UUCP	64
C	LOG_LOCAL0	128
C	LOG_LOCAL1	136
C	LOG_LOCAL2	144
C	LOG_LOCAL3	152
C	LOG_LOCAL4	160
C	LOG_LOCAL5	168
C	LOG_LOCAL6	176
C	LOG_LOCAL7	184
C	LOG_PID	1
C	LOG_CONS	2
C	LOG_ODELAY	4
C	LOG_NDELAY	8
C	LOG_NOWAIT	16
C	LOG_PRIMASK	7
C	LOG_FACMASK	1016
C	PRIO_MIN	-20
C	PRIO_MAX	20
C	IPPROTO_ICMP	1
C	IPPROTO_ICMPV6	58
C	IPPROTO_TCP	6
C	IPPROTO_UDP	17
C	IPPROTO_IP	0
C	IPPROTO_IPV6	41
C	INADDR_LOOPBACK	2130706433
C	INADDR_ANY	0
C	INADDR_BROADCAST	4294967295
C	INADDR_NONE	4294967295
C	LC_ALL	0
C	LC_COLLATE	1
C	LC_CTYPE	2
C	LC_MONETARY	3
C	LC_NUMERIC	4
C	LC_TIME	5
C	LC_MESSAGES	6
C	FIOCLEX	536897025
C	FIONCLEX	536897026
C	FIONREAD	1074030207
C	FIONBIO	2147772030
C	FIOASYNC	2147772029
C	FIOSETOWN	2147772028
C	FIOGETOWN	1074030203
C	PATH_MAX	1024
C	MAXPATHLEN	1024
C	IOV_MAX	1024
C	SA_ONSTACK	1
C	SA_SIGINFO	64
C	SA_RESTART	2
C	SA_RESETHAND	4
C	SA_NOCLDSTOP	8
C	SA_NODEFER	16
C	SA_NOCLDWAIT	32
C	SS_ONSTACK	1
C	SS_DISABLE	4
C	SIGCHLD	20
C	SIGBUS	10
C	SIGUSR1	30
C	SIGUSR2	31
C	SIGCONT	19
C	SIGSTOP	17
C	SIGTSTP	18
C	SIGURG	16
C	SIGIO	23
C	SIGSYS	12
C	SIGTTIN	21
C	SIGTTOU	22
C	SIGXCPU	24
C	SIGXFSZ	25
C	SIGVTALRM	26
C	SIGPROF	27
C	SIGWINCH	28
C	SIGINFO	29
C	SIG_SETMASK	3
C	SIG_BLOCK	1
C	SIG_UNBLOCK	2
C	IP_TOS	3
C	IP_MULTICAST_IF	9
C	IP_MULTICAST_TTL	10
C	IP_MULTICAST_LOOP	11
C	IPV6_UNICAST_HOPS	4
C	IPV6_MULTICAST_IF	9
C	IPV6_MULTICAST_HOPS	10
C	IPV6_MULTICAST_LOOP	11
C	IPV6_V6ONLY	27
C	IPTOS_ECN_NOTECT	0
C	IPTOS_ECN_MASK	3
C	IPTOS_ECN_ECT1	1
C	IPTOS_ECN_ECT0	2
C	IPTOS_ECN_CE	3
C	ST_RDONLY	1
C	SCM_RIGHTS	1
C	NCCS	20
C	O_ACCMODE	3
C	O_RDONLY	0
C	O_WRONLY	1
C	O_RDWR	2
C	O_APPEND	8
C	O_CREAT	512
C	O_TRUNC	1024
C	O_EXCL	2048
C	O_ASYNC	64
C	O_SYNC	128
C	O_NONBLOCK	4
C	O_NOFOLLOW	256
C	O_SHLOCK	16
C	O_EXLOCK	32
C	O_FSYNC	128
C	O_NDELAY	4
C	F_GETOWN	5
C	F_SETOWN	6
C	F_RDLCK	1
C	F_UNLCK	2
C	F_WRLCK	3
C	MNT_RDONLY	1
C	MNT_SYNCHRONOUS	2
C	MNT_NOEXEC	4
C	MNT_NOSUID	8
C	MNT_ASYNC	64
C	MNT_EXPORTED	256
C	MNT_UPDATE	65536
C	MNT_RELOAD	262144
C	MNT_FORCE	524288
C	Q_SYNC	1536
C	Q_QUOTAON	256
C	Q_QUOTAOFF	512
C	TCIOFF	3
C	TCION	4
C	TCOOFF	1
C	TCOON	2
C	TCIFLUSH	1
C	TCOFLUSH	2
C	TCIOFLUSH	3
C	TCSANOW	0
C	TCSADRAIN	1
C	TCSAFLUSH	2
C	VEOF	0
C	VEOL	1
C	VEOL2	2
C	VERASE	3
C	VWERASE	4
C	VKILL	5
C	VREPRINT	6
C	VINTR	8
C	VQUIT	9
C	VSUSP	10
C	VDSUSP	11
C	VSTART	12
C	VSTOP	13
C	VLNEXT	14
C	VDISCARD	15
C	VMIN	16
C	VTIME	17
C	VSTATUS	18
C	_POSIX_VDISABLE	255
C	IGNBRK	1
C	BRKINT	2
C	IGNPAR	4
C	PARMRK	8
C	INPCK	16
C	ISTRIP	32
C	INLCR	64
C	IGNCR	128
C	ICRNL	256
C	IXON	512
C	IXOFF	1024
C	IXANY	2048
C	IMAXBEL	8192
C	OPOST	1
C	ONLCR	2
C	OXTABS	4
C	ONOEOT	8
C	CIGNORE	1
C	CSIZE	768
C	CS5	0
C	CS6	256
C	CS7	512
C	CS8	768
C	CSTOPB	1024
C	CREAD	2048
C	PARENB	4096
C	PARODD	8192
C	HUPCL	16384
C	CLOCAL	32768
C	ECHOKE	1
C	ECHOE	2
C	ECHOK	4
C	ECHO	8
C	ECHONL	16
C	ECHOPRT	32
C	ECHOCTL	64
C	ISIG	128
C	ICANON	256
C	ALTWERASE	512
C	IEXTEN	1024
C	EXTPROC	2048
C	TOSTOP	4194304
C	FLUSHO	8388608
C	NOKERNINFO	33554432
C	PENDIN	536870912
C	NOFLSH	2147483648
C	MDMBUF	1048576
C	WNOHANG	1
C	WUNTRACED	2
C	LOG_CRON	72
C	LOG_AUTHPRIV	80
C	LOG_FTP	88
C	LOG_PERROR	32
C	TCP_NODELAY	1
C	TCP_MAXSEG	2
C	PIPE_BUF	512
C	BUS_ADRALN	1
C	BUS_ADRERR	2
C	BUS_OBJERR	3
C	CLD_EXITED	1
C	CLD_KILLED	2
C	CLD_DUMPED	3
C	CLD_TRAPPED	4
C	CLD_STOPPED	5
C	CLD_CONTINUED	6
C	POLLIN	1
C	POLLPRI	2
C	POLLOUT	4
C	POLLERR	8
C	POLLHUP	16
C	POLLNVAL	32
C	POLLRDNORM	64
C	POLLWRNORM	4
C	POLLRDBAND	128
C	POLLWRBAND	256
C	BIOCGBLEN	1074020966
C	BIOCSBLEN	3221504614
C	BIOCFLUSH	536887912
C	BIOCPROMISC	536887913
C	BIOCGDLT	1074020970
C	BIOCGETIF	1075855979
C	BIOCSETIF	2149597804
C	BIOCGSTATS	1074283119
C	BIOCIMMEDIATE	2147762800
C	BIOCVERSION	1074020977
C	BIOCGHDRCMPLT	1074020980
C	BIOCSHDRCMPLT	2147762805
C	SIOCGIFADDR	3223349537
C	REG_BASIC	0
C	REG_EXTENDED	1
C	REG_ICASE	2
C	REG_NOSUB	4
C	REG_NEWLINE	8
C	REG_NOSPEC	16
C	REG_PEND	32
C	REG_DUMP	128
C	REG_NOMATCH	1
C	REG_BADPAT	2
C	REG_ECOLLATE	3
C	REG_ECTYPE	4
C	REG_EESCAPE	5
C	REG_ESUBREG	6
C	REG_EBRACK	7
C	REG_EPAREN	8
C	REG_EBRACE	9
C	REG_BADBR	10
C	REG_ERANGE	11
C	REG_ESPACE	12
C	REG_BADRPT	13
C	REG_EMPTY	14
C	REG_ASSERT	15
C	REG_INVARG	16
C	REG_ATOI	255
C	REG_ITOA	256
C	REG_NOTBOL	1
C	REG_NOTEOL	2
C	REG_STARTEND	4
C	REG_TRACE	256
C	REG_LARGE	512
C	REG_BACKR	1024
C	TIOCCBRK	536900730
C	TIOCSBRK	536900731
C	PRIO_PROCESS	0
C	PRIO_PGRP	1
C	PRIO_USER	2
C	ITIMER_REAL	0
C	ITIMER_VIRTUAL	1
C	ITIMER_PROF	2
C	CODESET	0
C	D_T_FMT	1
C	D_FMT	2
C	T_FMT	3
C	T_FMT_AMPM	4
C	AM_STR	5
C	PM_STR	6
C	DAY_1	7
C	DAY_2	8
C	DAY_3	9
C	DAY_4	10
C	DAY_5	11
C	DAY_6	12
C	DAY_7	13
C	ABDAY_1	14
C	ABDAY_2	15
C	ABDAY_3	16
C	ABDAY_4	17
C	ABDAY_5	18
C	ABDAY_6	19
C	ABDAY_7	20
C	MON_1	21
C	MON_2	22
C	MON_3	23
C	MON_4	24
C	MON_5	25
C	MON_6	26
C	MON_7	27
C	MON_8	28
C	MON_9	29
C	MON_10	30
C	MON_11	31
C	MON_12	32
C	ABMON_1	33
C	ABMON_2	34
C	ABMON_3	35
C	ABMON_4	36
C	ABMON_5	37
C	ABMON_6	38
C	ABMON_7	39
C	ABMON_8	40
C	ABMON_9	41
C	ABMON_10	42
C	ABMON_11	43
C	ABMON_12	44
C	ERA	45
C	ERA_D_FMT	46
C	ERA_D_T_FMT	47
C	ERA_T_FMT	48
C	ALT_DIGITS	49
C	RADIXCHAR	50
C	THOUSEP	51
C	YESEXPR	52
C	NOEXPR	53
C	YESSTR	54
C	NOSTR	55
C	CRNCYSTR	56
C	D_MD_ORDER	57
C	EXIT_FAILURE	1
C	EXIT_SUCCESS	0
C	RAND_MAX	2147483647
C	EOF	-1
C	SEEK_SET	0
C	SEEK_CUR	1
C	SEEK_END	2
C	_IOFBF	0
C	_IONBF	2
C	_IOLBF	1
C	BUFSIZ	1024
C	FOPEN_MAX	20
C	FILENAME_MAX	1024
C	L_tmpnam	1024
C	TMP_MAX	308915776
C	_PC_LINK_MAX	1
C	_PC_MAX_CANON	2
C	_PC_MAX_INPUT	3
C	_PC_NAME_MAX	4
C	_PC_PATH_MAX	5
C	_PC_PIPE_BUF	6
C	_PC_CHOWN_RESTRICTED	7
C	_PC_NO_TRUNC	8
C	_PC_VDISABLE	9
C	O_EVTONLY	32768
C	O_NOCTTY	131072
C	O_DIRECTORY	1048576
C	O_SYMLINK	2097152
C	S_IFIFO	4096
C	S_IFCHR	8192
C	S_IFBLK	24576
C	S_IFDIR	16384
C	S_IFREG	32768
C	S_IFLNK	40960
C	S_IFSOCK	49152
C	S_IFMT	61440
C	S_IEXEC	64
C	S_IWRITE	128
C	S_IREAD	256
C	S_IRWXU	448
C	S_IXUSR	64
C	S_IWUSR	128
C	S_IRUSR	256
C	S_IRWXG	56
C	S_IXGRP	8
C	S_IWGRP	16
C	S_IRGRP	32
C	S_IRWXO	7
C	S_IXOTH	1
C	S_IWOTH	2
C	S_IROTH	4
C	F_OK	0
C	R_OK	4
C	W_OK	2
C	X_OK	1
C	STDIN_FILENO	0
C	STDOUT_FILENO	1
C	STDERR_FILENO	2
C	F_LOCK	1
C	F_TEST	3
C	F_TLOCK	2
C	F_ULOCK	0
C	F_GETLK	7
C	F_SETLK	8
C	F_SETLKW	9
C	SIGHUP	1
C	SIGINT	2
C	SIGQUIT	3
C	SIGILL	4
C	SIGABRT	6
C	SIGEMT	7
C	SIGFPE	8
C	SIGKILL	9
C	SIGSEGV	11
C	SIGPIPE	13
C	SIGALRM	14
C	SIGTERM	15
C	PROT_NONE	0
C	PROT_READ	1
C	PROT_WRITE	2
C	PROT_EXEC	4
C	MAP_FILE	0
C	MAP_SHARED	1
C	MAP_PRIVATE	2
C	MAP_FIXED	16
C	MAP_ANON	4096
C	CPU_STATE_USER	0
C	CPU_STATE_SYSTEM	1
C	CPU_STATE_IDLE	2
C	CPU_STATE_NICE	3
C	CPU_STATE_MAX	4
C	PROCESSOR_BASIC_INFO	1
C	PROCESSOR_CPU_LOAD_INFO	2
C	PROCESSOR_PM_REGS_INFO	268435457
C	PROCESSOR_TEMPERATURE	268435458
C	PROCESSOR_SET_LOAD_INFO	4
C	PROCESSOR_SET_BASIC_INFO	5
C	VM_FLAGS_FIXED	0
C	VM_FLAGS_ANYWHERE	1
C	VM_FLAGS_PURGABLE	2
C	VM_FLAGS_NO_CACHE	16
C	VM_FLAGS_ALIAS_MASK	4278190080
C	VM_FLAGS_USER_ALLOCATE	4278190099
C	VM_FLAGS_USER_MAP	4278190099
C	VM_MEMORY_MALLOC	1
C	VM_MEMORY_MALLOC_SMALL	2
C	VM_MEMORY_MALLOC_LARGE	3
C	VM_MEMORY_MALLOC_HUGE	4
C	VM_MEMORY_SBRK	5
C	VM_MEMORY_REALLOC	6
C	VM_MEMORY_MALLOC_TINY	7
C	VM_MEMORY_ANALYSIS_TOOL	10
C	VM_MEMORY_MACH_MSG	20
C	VM_MEMORY_IOKIT	21
C	VM_MEMORY_STACK	30
C	VM_MEMORY_GUARD	31
C	VM_MEMORY_SHARED_PMAP	32
C	VM_MEMORY_DYLIB	33
C	VM_MEMORY_APPKIT	40
C	VM_MEMORY_FOUNDATION	41
C	VM_MEMORY_COREGRAPHICS	42
C	VM_MEMORY_CARBON	43
C	VM_MEMORY_JAVA	44
C	VM_MEMORY_ATS	50
C	VM_MEMORY_LAYERKIT	51
C	VM_MEMORY_CGIMAGE	52
C	VM_MEMORY_TCMALLOC	53
C	VM_MEMORY_COREGRAPHICS_DATA	54
C	VM_MEMORY_COREGRAPHICS_SHARED	55
C	VM_MEMORY_COREGRAPHICS_FRAMEBUFFERS	56
C	VM_MEMORY_COREGRAPHICS_BACKINGSTORES	57
C	VM_MEMORY_COREGRAPHICS_MISC	42
C	VM_MEMORY_DYLD	60
C	VM_MEMORY_DYLD_MALLOC	61
C	VM_MEMORY_APPLICATION_SPECIFIC_1	240
C	VM_MEMORY_APPLICATION_SPECIFIC_16	255
C	MAP_FAILED	-1
C	MCL_CURRENT	1
C	MCL_FUTURE	2
C	MS_ASYNC	1
C	MS_INVALIDATE	2
C	MS_SYNC	16
C	MS_KILLPAGES	4
C	MS_DEACTIVATE	8
C	EPERM	1
C	ENOENT	2
C	ESRCH	3
C	EINTR	4
C	EIO	5
C	ENXIO	6
C	E2BIG	7
C	ENOEXEC	8
C	EBADF	9
C	ECHILD	10
C	EDEADLK	11
C	ENOMEM	12
C	EACCES	13
C	EFAULT	14
C	ENOTBLK	15
C	EBUSY	16
C	EEXIST	17
C	EXDEV	18
C	ENODEV	19
C	ENOTDIR	20
C	EISDIR	21
C	EINVAL	22
C	ENFILE	23
C	EMFILE	24
C	ENOTTY	25
C	ETXTBSY	26
C	EFBIG	27
C	ENOSPC	28
C	ESPIPE	29
C	EROFS	30
C	EMLINK	31
C	EPIPE	32
C	EDOM	33
C	ERANGE	34
C	EAGAIN	35
C	EWOULDBLOCK	35
C	EINPROGRESS	36
C	EALREADY	37
C	ENOTSOCK	38
C	EDESTADDRREQ	39
C	EMSGSIZE	40
C	EPROTOTYPE	41
C	ENOPROTOOPT	42
C	EPROTONOSUPPORT	43
C	ESOCKTNOSUPPORT	44
C	ENOTSUP	45
C	EPFNOSUPPORT	46
C	EAFNOSUPPORT	47
C	EADDRINUSE	48
C	EADDRNOTAVAIL	49
C	ENETDOWN	50
C	ENETUNREACH	51
C	ENETRESET	52
C	ECONNABORTED	53
C	ECONNRESET	54
C	ENOBUFS	55
C	EISCONN	56
C	ENOTCONN	57
C	ESHUTDOWN	58
C	ETOOMANYREFS	59
C	ETIMEDOUT	60
C	ECONNREFUSED	61
C	ELOOP	62
C	ENAMETOOLONG	63
C	EHOSTDOWN	64
C	EHOSTUNREACH	65
C	ENOTEMPTY	66
C	EPROCLIM	67
C	EUSERS	68
C	EDQUOT	69
C	ESTALE	70
C	EREMOTE	71
C	EBADRPC	72
C	ERPCMISMATCH	73
C	EPROGUNAVAIL	74
C	EPROGMISMATCH	75
C	EPROCUNAVAIL	76
C	ENOLCK	77
C	ENOSYS	78
C	EFTYPE	79
C	EAUTH	80
C	ENEEDAUTH	81
C	EPWROFF	82
C	EDEVERR	83
C	EOVERFLOW	84
C	EBADEXEC	85
C	EBADARCH	86
C	ESHLIBVERS	87
C	EBADMACHO	88
C	ECANCELED	89
C	EIDRM	90
C	ENOMSG	91
C	EILSEQ	92
C	ENOATTR	93
C	EBADMSG	94
C	EMULTIHOP	95
C	ENODATA	96
C	ENOLINK	97
C	ENOSR	98
C	ENOSTR	99
C	EPROTO	100
C	ETIME	101
C	EOPNOTSUPP	45
C	ENOPOLICY	103
C	ELAST	103
C	EAI_AGAIN	2
C	EAI_BADFLAGS	3
C	EAI_FAIL	4
C	EAI_FAMILY	5
C	EAI_MEMORY	6
C	EAI_NODATA	7
C	EAI_NONAME	8
C	EAI_SERVICE	9
C	EAI_SOCKTYPE	10
C	EAI_SYSTEM	11
C	F_DUPFD	0
C	F_GETFD	1
C	F_SETFD	2
C	F_GETFL	3
C	F_SETFL	4
C	F_PREALLOCATE	42
C	F_RDADVISE	44
C	F_RDAHEAD	45
C	F_NOCACHE	48
C	F_LOG2PHYS	49
C	F_GETPATH	50
C	F_FULLFSYNC	51
C	F_FREEZE_FS	53
C	F_THAW_FS	54
C	F_GLOBAL_NOCACHE	55
C	F_ALLOCATECONTIG	2
C	F_ALLOCATEALL	4
C	F_PEOFPOSMODE	3
C	F_VOLPOSMODE	4
C	TIOCMODG	1074033667
C	TIOCMODS	2147775492
C	TIOCM_LE	1
C	TIOCM_DTR	2
C	TIOCM_RTS	4
C	TIOCM_ST	8
C	TIOCM_SR	16
C	TIOCM_CTS	32
C	TIOCM_CAR	64
C	TIOCM_CD	64
C	TIOCM_RNG	128
C	TIOCM_RI	128
C	TIOCM_DSR	256
C	TIOCEXCL	536900621
C	TIOCNXCL	536900622
C	TIOCFLUSH	2147775504
C	TIOCGETD	1074033690
C	TIOCSETD	2147775515
C	TIOCIXON	536900737
C	TIOCIXOFF	536900736
C	TIOCSDTR	536900729
C	TIOCCDTR	536900728
C	TIOCGPGRP	1074033783
C	TIOCSPGRP	2147775606
C	TIOCOUTQ	1074033779
C	TIOCSTI	2147578994
C	TIOCNOTTY	536900721
C	TIOCPKT	2147775600
C	TIOCPKT_DATA	0
C	TIOCPKT_FLUSHREAD	1
C	TIOCPKT_FLUSHWRITE	2
C	TIOCPKT_STOP	4
C	TIOCPKT_START	8
C	TIOCPKT_NOSTOP	16
C	TIOCPKT_DOSTOP	32
C	TIOCPKT_IOCTL	64
C	TIOCSTOP	536900719
C	TIOCSTART	536900718
C	TIOCMSET	2147775597
C	TIOCMBIS	2147775596
C	TIOCMBIC	2147775595
C	TIOCMGET	1074033770
C	TIOCREMOTE	2147775593
C	TIOCGWINSZ	1074295912
C	TIOCSWINSZ	2148037735
C	TIOCUCNTL	2147775590
C	TIOCSTAT	536900709
C	TIOCSCONS	536900707
C	TIOCCONS	2147775586
C	TIOCSCTTY	536900705
C	TIOCEXT	2147775584
C	TIOCSIG	536900703
C	TIOCDRAIN	536900702
C	TIOCMSDTRWAIT	2147775579
C	TIOCMGDTRWAIT	1074033754
C	TIOCSDRAINWAIT	2147775575
C	TIOCGDRAINWAIT	1074033750
C	TIOCDSIMICROCODE	536900693
C	TIOCPTYGRANT	536900692
C	TIOCPTYGNAME	1082160211
C	TIOCPTYUNLK	536900690
C	BIOCGRSIG	1074020978
C	BIOCSRSIG	2147762803
C	BIOCSDLT	2147762808
C	BIOCGSEESENT	1074020982
C	BIOCSSEESENT	2147762807
C	BIOCGDLTLIST	3222028921
C	FIODTYPE	1074030202
C	B0	0
C	B50	50
C	B75	75
C	B110	110
C	B134	134
C	B150	150
C	B200	200
C	B300	300
C	B600	600
C	B1200	1200
C	B1800	1800
C	B2400	2400
C	B4800	4800
C	B9600	9600
C	B19200	19200
C	B38400	38400
C	B7200	7200
C	B14400	14400
C	B28800	28800
C	B57600	57600
C	B76800	76800
C	B115200	115200
C	B230400	230400
C	EXTA	19200
C	EXTB	38400
C	SIGTRAP	5
C	GLOB_APPEND	1
C	GLOB_DOOFFS	2
C	GLOB_ERR	4
C	GLOB_MARK	8
C	GLOB_NOCHECK	16
C	GLOB_NOSORT	32
C	GLOB_NOESCAPE	8192
C	GLOB_NOSPACE	-1
C	GLOB_ABORTED	-2
C	GLOB_NOMATCH	-3
C	POSIX_MADV_NORMAL	0
C	POSIX_MADV_RANDOM	1
C	POSIX_MADV_SEQUENTIAL	2
C	POSIX_MADV_WILLNEED	3
C	POSIX_MADV_DONTNEED	4
C	_SC_IOV_MAX	56
C	_SC_GETGR_R_SIZE_MAX	70
C	_SC_GETPW_R_SIZE_MAX	71
C	_SC_LOGIN_NAME_MAX	73
C	_SC_MQ_PRIO_MAX	75
C	_SC_THREAD_ATTR_STACKADDR	82
C	_SC_THREAD_ATTR_STACKSIZE	83
C	_SC_THREAD_DESTRUCTOR_ITERATIONS	85
C	_SC_THREAD_KEYS_MAX	86
C	_SC_THREAD_PRIO_INHERIT	87
C	_SC_THREAD_PRIO_PROTECT	88
C	_SC_THREAD_PRIORITY_SCHEDULING	89
C	_SC_THREAD_PROCESS_SHARED	90
C	_SC_THREAD_SAFE_FUNCTIONS	91
C	_SC_THREAD_STACK_MIN	93
C	_SC_THREAD_THREADS_MAX	94
C	_SC_THREADS	96
C	_SC_TTY_NAME_MAX	101
C	_SC_ATEXIT_MAX	107
C	_SC_XOPEN_CRYPT	108
C	_SC_XOPEN_ENH_I18N	109
C	_SC_XOPEN_LEGACY	110
C	_SC_XOPEN_REALTIME	111
C	_SC_XOPEN_REALTIME_THREADS	112
C	_SC_XOPEN_SHM	113
C	_SC_XOPEN_UNIX	115
C	_SC_XOPEN_VERSION	116
C	_SC_XOPEN_XCU_VERSION	121
C	PTHREAD_PROCESS_PRIVATE	2
C	PTHREAD_PROCESS_SHARED	1
C	PTHREAD_CREATE_JOINABLE	1
C	PTHREAD_CREATE_DETACHED	2
C	PTHREAD_STACK_MIN	8192
C	PTHREAD_STACK_MIN	8192
C	RLIMIT_CPU	0
C	RLIMIT_FSIZE	1
C	RLIMIT_DATA	2
C	RLIMIT_STACK	3
C	RLIMIT_CORE	4
C	RLIMIT_AS	5
C	RLIMIT_RSS	5
C	RLIMIT_MEMLOCK	6
C	RLIMIT_NPROC	7
C	RLIMIT_NOFILE	8
C	RLIM_NLIMITS	9
C	_RLIMIT_POSIX_FLAG	4096
C	RLIM_INFINITY	9223372036854775807
C	RUSAGE_SELF	0
C	RUSAGE_CHILDREN	-1
C	MADV_NORMAL	0
C	MADV_RANDOM	1
C	MADV_SEQUENTIAL	2
C	MADV_WILLNEED	3
C	MADV_DONTNEED	4
C	MADV_FREE	5
C	MINCORE_INCORE	1
C	MINCORE_REFERENCED	2
C	MINCORE_MODIFIED	4
C	MINCORE_REFERENCED_OTHER	8
C	MINCORE_MODIFIED_OTHER	16
C	CTLIOCGINFO	3227799043
C	IPPROTO_HOPOPTS	0
C	IPPROTO_IGMP	2
C	IPPROTO_GGP	3
C	IPPROTO_IPIP	4
C	IPPROTO_ST	7
C	IPPROTO_EGP	8
C	IPPROTO_PIGP	9
C	IPPROTO_RCCMON	10
C	IPPROTO_NVPII	11
C	IPPROTO_PUP	12
C	IPPROTO_ARGUS	13
C	IPPROTO_EMCON	14
C	IPPROTO_XNET	15
C	IPPROTO_CHAOS	16
C	IPPROTO_MUX	18
C	IPPROTO_MEAS	19
C	IPPROTO_HMP	20
C	IPPROTO_PRM	21
C	IPPROTO_IDP	22
C	IPPROTO_TRUNK1	23
C	IPPROTO_TRUNK2	24
C	IPPROTO_LEAF1	25
C	IPPROTO_LEAF2	26
C	IPPROTO_RDP	27
C	IPPROTO_IRTP	28
C	IPPROTO_TP	29
C	IPPROTO_BLT	30
C	IPPROTO_NSP	31
C	IPPROTO_INP	32
C	IPPROTO_SEP	33
C	IPPROTO_3PC	34
C	IPPROTO_IDPR	35
C	IPPROTO_XTP	36
C	IPPROTO_DDP	37
C	IPPROTO_CMTP	38
C	IPPROTO_TPXX	39
C	IPPROTO_IL	40
C	IPPROTO_SDRP	42
C	IPPROTO_ROUTING	43
C	IPPROTO_FRAGMENT	44
C	IPPROTO_IDRP	45
C	IPPROTO_RSVP	46
C	IPPROTO_GRE	47
